energy,intensity,line_id,technique,material
0.0,0.0,1,Raman,Graphite
1.709819247679531,0.01,1,Raman,Graphite
3.419638495359062,0.00032156999145624323,1,Raman,Graphite
5.129457743038593,0.01,1,Raman,Graphite
6.839276990718124,6.60054073391389e-05,1,Raman,Graphite
8.549096238397656,0.0,1,Raman,Graphite
10.258915486077186,0.010018931878939062,1,Raman,Graphite
11.968734733756717,0.02,1,Raman,Graphite
13.678553981436249,0.0,1,Raman,Graphite
15.38837322911578,0.01,1,Raman,Graphite
17.09819247679531,0.02018225634692574,1,Raman,Graphite
18.80801172447484,0.0,1,Raman,Graphite
20.51783097215437,0.01011720163568119,1,Raman,Graphite
22.227650219833905,0.0,1,Raman,Graphite
23.937469467513434,0.0009277353744297686,1,Raman,Graphite
25.647288715192968,0.0,1,Raman,Graphite
27.357107962872497,0.02,1,Raman,Graphite
29.066927210552027,0.0015638521273425247,1,Raman,Graphite
30.77674645823156,0.0,1,Raman,Graphite
32.48656570591109,0.01091555616038887,1,Raman,Graphite
34.19638495359062,0.0006375315820490869,1,Raman,Graphite
35.90620420127015,0.0,1,Raman,Graphite
37.61602344894968,0.0009243910652420997,1,Raman,Graphite
39.325842696629216,0.010305706147819364,1,Raman,Graphite
41.03566194430874,0.0,1,Raman,Graphite
42.745481191988276,0.0,1,Raman,Graphite
44.45530043966781,0.010463420754572518,1,Raman,Graphite
46.16511968734734,0.0,1,Raman,Graphite
47.87493893502687,0.0,1,Raman,Graphite
49.5847581827064,0.01,1,Raman,Graphite
51.294577430385935,0.0,1,Raman,Graphite
53.00439667806546,5.529058758973534e-05,1,Raman,Graphite
54.714215925744995,0.01,1,Raman,Graphite
56.42403517342453,0.010982157561935834,1,Raman,Graphite
58.133854421104054,0.000571536778764392,1,Raman,Graphite
59.84367366878359,0.0,1,Raman,Graphite
61.55349291646312,0.0,1,Raman,Graphite
63.26331216414265,0.0009721413513861004,1,Raman,Graphite
64.97313141182218,0.010642747463048552,1,Raman,Graphite
66.68295065950171,0.0021712476117297297,1,Raman,Graphite
68.39276990718125,0.01021615125143934,1,Raman,Graphite
70.10258915486078,0.0013424462477466192,1,Raman,Graphite
71.8124084025403,0.0003774076951219043,1,Raman,Graphite
73.52222765021983,0.01007105866505685,1,Raman,Graphite
75.23204689789937,0.0,1,Raman,Graphite
76.9418661455789,0.010590438783461045,1,Raman,Graphite
78.65168539325843,0.0,1,Raman,Graphite
80.36150464093797,0.0,1,Raman,Graphite
82.07132388861748,0.0,1,Raman,Graphite
83.78114313629702,0.0,1,Raman,Graphite
85.49096238397655,0.0,1,Raman,Graphite
87.20078163165608,0.0,1,Raman,Graphite
88.91060087933562,0.010761309036670283,1,Raman,Graphite
90.62042012701515,0.0005547167731023168,1,Raman,Graphite
92.33023937469468,0.0005716121566374622,1,Raman,Graphite
94.0400586223742,0.00014273239537346372,1,Raman,Graphite
95.74987787005374,0.0005420711078710248,1,Raman,Graphite
97.45969711773327,0.020197912132335884,1,Raman,Graphite
99.1695163654128,0.01,1,Raman,Graphite
100.87933561309234,0.0009526925302891021,1,Raman,Graphite
102.58915486077187,0.0,1,Raman,Graphite
104.29897410845139,0.01,1,Raman,Graphite
106.00879335613092,0.0009914360382676562,1,Raman,Graphite
107.71861260381046,0.011008863974704398,1,Raman,Graphite
109.42843185148999,0.0,1,Raman,Graphite
111.13825109916952,0.010522208000168343,1,Raman,Graphite
112.84807034684906,0.0,1,Raman,Graphite
114.55788959452859,0.0008748441233163895,1,Raman,Graphite
116.26770884220811,0.0,1,Raman,Graphite
117.97752808988764,0.010641732442564531,1,Raman,Graphite
119.68734733756718,0.0,1,Raman,Graphite
121.39716658524671,0.0002729354316222057,1,Raman,Graphite
123.10698583292624,0.0,1,Raman,Graphite
124.81680508060577,0.0,1,Raman,Graphite
126.5266243282853,0.0,1,Raman,Graphite
128.23644357596484,0.0007863572431298795,1,Raman,Graphite
129.94626282364436,0.0014671495318908374,1,Raman,Graphite
131.65608207132388,0.00047544172073308774,1,Raman,Graphite
133.36590131900343,0.0002441530826802769,1,Raman,Graphite
135.07572056668295,0.0,1,Raman,Graphite
136.7855398143625,0.0,1,Raman,Graphite
138.495359062042,0.00015646690161750897,1,Raman,Graphite
140.20517830972156,0.00011186559405903492,1,Raman,Graphite
141.91499755740108,0.0004978465811844665,1,Raman,Graphite
143.6248168050806,0.010577025928741744,1,Raman,Graphite
145.33463605276015,0.00029587460210429986,1,Raman,Graphite
147.04445530043967,0.01,1,Raman,Graphite
148.7542745481192,0.000730373648592433,1,Raman,Graphite
150.46409379579873,0.0,1,Raman,Graphite
152.17391304347828,0.0,1,Raman,Graphite
153.8837322911578,0.01,1,Raman,Graphite
155.59355153883732,0.01,1,Raman,Graphite
157.30337078651687,0.0,1,Raman,Graphite
159.01319003419638,0.0006144782344526818,1,Raman,Graphite
160.72300928187593,0.0,1,Raman,Graphite
162.43282852955545,0.0,1,Raman,Graphite
164.14264777723497,0.01,1,Raman,Graphite
165.85246702491452,0.0003776478084281767,1,Raman,Graphite
167.56228627259404,0.0,1,Raman,Graphite
169.27210552027358,0.0,1,Raman,Graphite
170.9819247679531,0.00010476706109469505,1,Raman,Graphite
172.69174401563265,0.01,1,Raman,Graphite
174.40156326331217,0.0015904714185186082,1,Raman,Graphite
176.1113825109917,0.0,1,Raman,Graphite
177.82120175867124,0.02,1,Raman,Graphite
179.53102100635076,0.0,1,Raman,Graphite
181.2408402540303,0.01,1,Raman,Graphite
182.95065950170982,0.01,1,Raman,Graphite
184.66047874938937,0.0,1,Raman,Graphite
186.3702979970689,0.021033690743059736,1,Raman,Graphite
188.0801172447484,0.0,1,Raman,Graphite
189.78993649242796,0.0,1,Raman,Graphite
191.49975574010747,0.0006693497552812084,1,Raman,Graphite
193.20957498778702,0.0,1,Raman,Graphite
194.91939423546654,0.0,1,Raman,Graphite
196.6292134831461,0.010374802648888761,1,Raman,Graphite
198.3390327308256,0.0,1,Raman,Graphite
