energy,intensity,line_id,technique,material
1400.0,0.0,1,XPS,Gold
1399.3160723009282,0.0,1,XPS,Gold
1398.6321446018562,0.0,1,XPS,Gold
1397.9482169027845,0.0,1,XPS,Gold
1397.2642892037127,0.0,1,XPS,Gold
1396.580361504641,0.0,1,XPS,Gold
1395.8964338055691,0.0,1,XPS,Gold
1395.2125061064974,0.0,1,XPS,Gold
1394.5285784074254,0.0,1,XPS,Gold
1393.8446507083536,0.0,1,XPS,Gold
1393.1607230092818,0.0,1,XPS,Gold
1392.47679531021,0.01,1,XPS,Gold
1391.7928676111383,0.0,1,XPS,Gold
1391.1089399120665,0.01,1,XPS,Gold
1390.4250122129945,0.0,1,XPS,Gold
1389.7410845139227,0.0,1,XPS,Gold
1389.057156814851,0.0,1,XPS,Gold
1388.3732291157792,0.01,1,XPS,Gold
1387.6893014167074,0.0,1,XPS,Gold
1387.0053737176356,0.0,1,XPS,Gold
1386.3214460185636,0.01,1,XPS,Gold
1385.6375183194918,0.0,1,XPS,Gold
1384.95359062042,0.01,1,XPS,Gold
1384.2696629213483,0.01,1,XPS,Gold
1383.5857352222765,0.01,1,XPS,Gold
1382.9018075232048,0.01,1,XPS,Gold
1382.2178798241328,0.0,1,XPS,Gold
1381.533952125061,0.0,1,XPS,Gold
1380.8500244259892,0.0,1,XPS,Gold
1380.1660967269174,0.0,1,XPS,Gold
1379.4821690278457,0.01,1,XPS,Gold
1378.7982413287739,0.0,1,XPS,Gold
1378.1143136297019,0.0,1,XPS,Gold
1377.43038593063,0.0,1,XPS,Gold
1376.7464582315583,0.0,1,XPS,Gold
1376.0625305324866,0.0,1,XPS,Gold
1375.3786028334148,0.0,1,XPS,Gold
1374.694675134343,0.0,1,XPS,Gold
1374.010747435271,0.01,1,XPS,Gold
1373.3268197361992,0.0,1,XPS,Gold
1372.6428920371275,0.0,1,XPS,Gold
1371.9589643380557,0.0,1,XPS,Gold
1371.275036638984,0.0,1,XPS,Gold
1370.591108939912,0.01,1,XPS,Gold
1369.9071812408401,0.0,1,XPS,Gold
1369.2232535417684,0.01,1,XPS,Gold
1368.5393258426966,0.01,1,XPS,Gold
1367.8553981436248,0.0,1,XPS,Gold
1367.171470444553,0.0,1,XPS,Gold
1366.487542745481,0.0,1,XPS,Gold
1365.8036150464093,0.0,1,XPS,Gold
1365.1196873473375,0.0,1,XPS,Gold
1364.4357596482657,0.0,1,XPS,Gold
1363.751831949194,0.0,1,XPS,Gold
1363.0679042501222,0.01,1,XPS,Gold
1362.3839765510502,0.0,1,XPS,Gold
1361.7000488519784,0.01,1,XPS,Gold
1361.0161211529066,0.0,1,XPS,Gold
1360.3321934538349,0.0,1,XPS,Gold
1359.648265754763,0.0,1,XPS,Gold
1358.9643380556913,0.01,1,XPS,Gold
1358.2804103566193,0.0,1,XPS,Gold
1357.5964826575475,0.0,1,XPS,Gold
1356.9125549584758,0.01,1,XPS,Gold
1356.228627259404,0.0,1,XPS,Gold
1355.5446995603322,0.0,1,XPS,Gold
1354.8607718612604,0.0,1,XPS,Gold
1354.1768441621884,0.0,1,XPS,Gold
1353.4929164631167,0.0,1,XPS,Gold
1352.808988764045,0.0,1,XPS,Gold
1352.1250610649731,0.0,1,XPS,Gold
1351.4411333659014,0.0,1,XPS,Gold
1350.7572056668296,0.0,1,XPS,Gold
1350.0732779677576,0.0,1,XPS,Gold
1349.3893502686858,0.0,1,XPS,Gold
1348.705422569614,0.0,1,XPS,Gold
1348.0214948705423,0.0,1,XPS,Gold
1347.3375671714705,0.01,1,XPS,Gold
1346.6536394723985,0.0,1,XPS,Gold
1345.9697117733267,0.0,1,XPS,Gold
1345.285784074255,0.0,1,XPS,Gold
1344.6018563751832,0.0,1,XPS,Gold
1343.9179286761114,0.0,1,XPS,Gold
1343.2340009770396,0.0,1,XPS,Gold
1342.5500732779676,0.0,1,XPS,Gold
1341.8661455788958,0.0,1,XPS,Gold
1341.182217879824,0.0,1,XPS,Gold
1340.4982901807523,0.0,1,XPS,Gold
1339.8143624816805,0.0,1,XPS,Gold
1339.1304347826087,0.0,1,XPS,Gold
1338.4465070835367,0.0,1,XPS,Gold
1337.762579384465,0.0,1,XPS,Gold
1337.0786516853932,0.0,1,XPS,Gold
1336.3947239863214,0.0,1,XPS,Gold
1335.7107962872497,0.0,1,XPS,Gold
1335.0268685881779,0.0,1,XPS,Gold
1334.3429408891059,0.01,1,XPS,Gold
1333.659013190034,0.0,1,XPS,Gold
1332.9750854909623,0.0,1,XPS,Gold
1332.2911577918906,0.0,1,XPS,Gold
1331.6072300928188,0.01,1,XPS,Gold
1330.923302393747,0.01,1,XPS,Gold
1330.239374694675,0.0,1,XPS,Gold
1329.5554469956032,0.0,1,XPS,Gold
1328.8715192965315,0.0,1,XPS,Gold
1328.1875915974597,0.0,1,XPS,Gold
1327.503663898388,0.01,1,XPS,Gold
1326.8197361993161,0.01,1,XPS,Gold
1326.1358085002441,0.0,1,XPS,Gold
1325.4518808011724,0.0,1,XPS,Gold
1324.7679531021006,0.0,1,XPS,Gold
1324.0840254030288,0.0,1,XPS,Gold
1323.400097703957,0.01,1,XPS,Gold
1322.7161700048853,0.0,1,XPS,Gold
1322.0322423058133,0.0,1,XPS,Gold
1321.3483146067415,0.0,1,XPS,Gold
1320.6643869076697,0.0,1,XPS,Gold
1319.980459208598,0.0,1,XPS,Gold
1319.2965315095262,0.0,1,XPS,Gold
1318.6126038104542,0.0,1,XPS,Gold
1317.9286761113824,0.01,1,XPS,Gold
1317.2447484123106,0.0,1,XPS,Gold
1316.5608207132389,0.0,1,XPS,Gold
1315.876893014167,0.0,1,XPS,Gold
1315.1929653150953,0.01,1,XPS,Gold
1314.5090376160233,0.0,1,XPS,Gold
1313.8251099169515,0.01,1,XPS,Gold
1313.1411822178798,0.01,1,XPS,Gold
1312.457254518808,0.01,1,XPS,Gold
1311.7733268197362,0.0,1,XPS,Gold
1311.0893991206644,0.0,1,XPS,Gold
1310.4054714215924,0.0,1,XPS,Gold
1309.7215437225207,0.0,1,XPS,Gold
1309.037616023449,0.0,1,XPS,Gold
1308.3536883243771,0.0,1,XPS,Gold
1307.6697606253053,0.0,1,XPS,Gold
1306.9858329262336,0.0,1,XPS,Gold
1306.3019052271616,0.0,1,XPS,Gold
1305.6179775280898,0.0,1,XPS,Gold
1304.934049829018,0.0,1,XPS,Gold
1304.2501221299462,0.01,1,XPS,Gold
1303.5661944308745,0.0,1,XPS,Gold
1302.8822667318027,0.0,1,XPS,Gold
1302.1983390327307,0.0,1,XPS,Gold
1301.514411333659,0.0,1,XPS,Gold
1300.8304836345872,0.0,1,XPS,Gold
1300.1465559355154,0.0,1,XPS,Gold
1299.4626282364436,0.0,1,XPS,Gold
1298.7787005373718,0.0,1,XPS,Gold
1298.0947728382998,0.01,1,XPS,Gold
1297.410845139228,0.02,1,XPS,Gold
1296.7269174401563,0.0,1,XPS,Gold
1296.0429897410845,0.0,1,XPS,Gold
1295.3590620420127,0.0,1,XPS,Gold
1294.675134342941,0.0,1,XPS,Gold
1293.991206643869,0.01,1,XPS,Gold
1293.3072789447972,0.0,1,XPS,Gold
1292.6233512457254,0.0,1,XPS,Gold
1291.9394235466536,0.0,1,XPS,Gold
1291.2554958475819,0.0,1,XPS,Gold
1290.5715681485099,0.0,1,XPS,Gold
1289.887640449438,0.0,1,XPS,Gold
1289.2037127503663,0.0,1,XPS,Gold
1288.5197850512945,0.01,1,XPS,Gold
1287.8358573522228,0.01,1,XPS,Gold
1287.151929653151,0.01,1,XPS,Gold
1286.468001954079,0.0,1,XPS,Gold
1285.7840742550072,0.01,1,XPS,Gold
1285.1001465559355,0.00185872748076275,1,XPS,Gold
1284.4162188568637,0.0,1,XPS,Gold
1283.732291157792,0.0,1,XPS,Gold
1283.0483634587201,0.006630947882251784,1,XPS,Gold
1282.3644357596481,0.0,1,XPS,Gold
1281.6805080605764,0.01,1,XPS,Gold
1280.9965803615046,0.01,1,XPS,Gold
1280.3126526624328,0.04591401311370263,1,XPS,Gold
1279.628724963361,0.06977717944428767,1,XPS,Gold
1278.9447972642893,0.12314708696725604,1,XPS,Gold
1278.2608695652173,0.06221763103689936,1,XPS,Gold
1277.5769418661455,0.09424162760845192,1,XPS,Gold
1276.8930141670737,0.09918964134573358,1,XPS,Gold
1276.209086468002,0.07292039100467378,1,XPS,Gold
1275.5251587689302,0.11872548555898942,1,XPS,Gold
1274.8412310698584,0.07569851046653038,1,XPS,Gold
1274.1573033707864,0.06547862746547091,1,XPS,Gold
1273.4733756717146,0.1929043578509359,1,XPS,Gold
1272.7894479726428,0.1228368579267077,1,XPS,Gold
1272.105520273571,0.1122058041899376,1,XPS,Gold
1271.4215925744993,0.1487955357734142,1,XPS,Gold
1270.7376648754275,0.20315242214137505,1,XPS,Gold
1270.0537371763555,0.13476342370798047,1,XPS,Gold
1269.3698094772838,0.25775563506337973,1,XPS,Gold
1268.685881778212,0.1870055956992219,1,XPS,Gold
1268.0019540791402,0.2969707597702855,1,XPS,Gold
1267.3180263800684,0.18770881580091447,1,XPS,Gold
1266.6340986809967,0.322859016244023,1,XPS,Gold
1265.9501709819247,0.2552125078101501,1,XPS,Gold
1265.2662432828529,0.21430268189574067,1,XPS,Gold
1264.582315583781,0.31802124537731435,1,XPS,Gold
1263.8983878847093,0.2808861240118408,1,XPS,Gold
